run_index,session,patient,model,label,folds,mean_bal_acc,std_bal_acc
20260629_142651,all_days,sub1_hjlee,shallownet,0,5,0.5210416674613952,0.04052738040070449
20260629_142651,all_days,sub1_hjlee,shallownet,1_vs_3,5,0.5524999976158143,0.018304893559084073
20260629_142651,all_days,sub1_hjlee,shallownet,2,5,0.537500011920929,0.012863627573965527
